   0.00000000       0.00000000    
   6.28930796E-03   0.00000000    
   1.25786159E-02   0.00000000    
   1.88679248E-02   0.00000000    
   2.51572318E-02   0.00000000    
   3.14465389E-02   0.00000000    
   3.77358496E-02   0.00000000    
   4.40251566E-02   0.00000000    
   5.03144637E-02   0.00000000    
   5.66037707E-02   0.00000000    
   6.28930777E-02   0.00000000    
   6.91823885E-02   0.00000000    
   7.54716992E-02   0.00000000    
   8.17610025E-02   0.00000000    
   8.80503133E-02   0.00000000    
   9.43396166E-02   0.00000000    
  0.100628927       0.00000000    
  0.106918238       0.00000000    
  0.113207541       0.00000000    
  0.119496852       0.00000000    
  0.125786155       0.00000000    
  0.132075474       0.00000000    
  0.138364777       0.00000000    
  0.144654080       0.00000000    
  0.150943398       0.00000000    
  0.157232702       0.00000000    
  0.163522005       0.00000000    
  0.169811308       0.00000000    
  0.176100627       0.00000000    
  0.182389930       0.00000000    
  0.188679233       0.00000000    
  0.194968551       0.00000000    
  0.201257855       0.00000000    
  0.207547158       0.00000000    
  0.213836476       0.00000000    
  0.220125780       0.00000000    
  0.226415083       0.00000000    
  0.232704401       0.00000000    
  0.238993704       0.00000000    
  0.245283008       0.00000000    
  0.251572311       0.00000000    
  0.257861614       0.00000000    
  0.264150947       0.00000000    
  0.270440251       0.00000000    
  0.276729554       0.00000000    
  0.283018857       0.00000000    
  0.289308161       0.00000000    
  0.295597464       0.00000000    
  0.301886797       0.00000000    
  0.308176100       0.00000000    
  0.314465404       0.00000000    
  0.320754707       0.00000000    
  0.327044010       0.00000000    
  0.333333313       0.00000000    
  0.339622617       0.00000000    
  0.345911950       0.00000000    
  0.352201253       0.00000000    
  0.358490556       0.00000000    
  0.364779860       0.00000000    
  0.371069163       0.00000000    
  0.377358466       0.00000000    
  0.383647799       0.00000000    
  0.389937103       0.00000000    
  0.396226406       0.00000000    
  0.402515709       0.00000000    
  0.408805013       0.00000000    
  0.415094316       0.00000000    
  0.421383619       0.00000000    
  0.427672952       0.00000000    
  0.433962256       0.00000000    
  0.440251559       0.00000000    
  0.446540862       0.00000000    
  0.452830166       0.00000000    
  0.459119469       0.00000000    
  0.465408802       0.00000000    
  0.471698105       0.00000000    
  0.477987409       0.00000000    
  0.484276712       0.00000000    
  0.490566015       0.00000000    
  0.496855319       0.00000000    
  0.503144622       0.00000000    
  0.509433925       0.00000000    
  0.515723228       0.00000000    
  0.522012532       0.00000000    
  0.528301895       0.00000000    
  0.534591198       0.00000000    
  0.540880501       0.00000000    
  0.547169805       0.00000000    
  0.553459108       0.00000000    
  0.559748411       0.00000000    
  0.566037714       0.00000000    
  0.572327018       0.00000000    
  0.578616321       0.00000000    
  0.584905624       0.00000000    
  0.591194928       0.00000000    
  0.597484231       0.00000000    
  0.603773594       0.00000000    
  0.610062897       0.00000000    
  0.616352201       0.00000000    
  0.622641504       0.00000000    
  0.628930807       0.00000000    
  0.635220110       0.00000000    
  0.641509414       0.00000000    
  0.647798717       0.00000000    
  0.654088020       0.00000000    
  0.660377324       0.00000000    
  0.666666627       0.00000000    
  0.672955930       0.00000000    
  0.679245234       0.00000000    
  0.685534596       0.00000000    
  0.691823900       0.00000000    
  0.698113203       0.00000000    
  0.704402506       0.00000000    
  0.710691810       0.00000000    
  0.716981113       0.00000000    
  0.723270416       0.00000000    
  0.729559720       0.00000000    
