   6.1683778510659088E-003  0.10000000000000001     
   3.4204345593237648E-003   7.0710677999999999E-002
   1.5492825396861390E-003   5.0000000000000003E-002
   6.4501547192001151E-004   3.5355339000000000E-002
   2.7427872294713882E-004   2.5000000000000001E-002
   1.0967885917147236E-004   1.7677669999999999E-002
   4.4050463727755841E-005   1.2500000000000001E-002
   1.8317893093953813E-005   8.8388348000000005E-003
   5.5379285278866501E-006   8.8388348000000005E-003
