   7.6707923751340049E-004  0.10000000000000001     
   3.8532687758193070E-004   7.0710677999999999E-002
   1.8335766217085134E-004   5.0000000000000003E-002
   6.7263122465941532E-005   3.5355339000000000E-002
   2.7985037927187169E-005   2.5000000000000001E-002
   1.0894659541807561E-005   1.7677669999999999E-002
   3.9416190357025268E-006   1.2500000000000001E-002
   1.4486111934970587E-006   8.8388348000000005E-003
   6.7070512338976903E-008   8.8388348000000005E-003
